product_id,weight_g,volume_cm3,category
385a33a408e9c35c9fbc2025c12f3784,220.0,3432.0,informatica_acessorios
cc3181a81384b6fc34602d49cb6068a6,18450.0,59976.0,eletrodomesticos_2
4c35791f944cf1550e8ae288b3f9e258,424.0,4750.0,informatica_acessorios
52198ab6a720304fd80cac19c691a049,150.0,12800.0,beleza_saude
c83bfa25f218562a2db2cb8abce10e1e,100.0,4096.0,telefonia_fixa
70cc46ccdfff951dd7829395bce256ca,700.0,6000.0,ferramentas_jardim
2b5000342506556984dc8d0dcdbd4921,150.0,5967.0,eletrodomesticos
995e25d9b46dee183004994645768d95,500.0,4800.0,esporte_lazer
9d358fd2a77935cffa32834b50cfb21e,1200.0,15750.0,cool_stuff
f110a8fd4a8052d5717ce2adc2bb71d0,3350.0,17028.0,esporte_lazer
5bf681c3d83a332fbb49765e3e572145,100.0,2240.0,utilidades_domesticas
d19284bf0893e07e80c26fe4ad33458e,2550.0,22050.0,moveis_decoracao
9739d07ec835e1c66eedb9a6df402bd5,900.0,23478.0,cool_stuff
6d07236d4abe99b5b1cbf368971bf6e7,200.0,1428.0,brinquedos
a8115d34a4b7b74388da609692162c37,250.0,2378.0,informatica_acessorios
418b40c9e83b7e5ac79e4a7ef975ebbe,7300.0,44280.0,eletrodomesticos_2
ea44caac707f7f1325182a538007f838,6600.0,39375.0,bebes
237629a2fbb505d4db6ef67408dcf5bf,475.0,10944.0,utilidades_domesticas
90f97298579cd20412fdcc9b7a2d4b6b,475.0,4160.0,alimentos_bebidas
2ac7c9339ff85fff3e1aee3eaf7bb315,217.0,1260.0,utilidades_domesticas
7642ddbf174d9a97119510f56be6c201,1950.0,36750.0,brinquedos
b5c114b11d53b6fd85a6a90790f0b479,267.0,4320.0,utilidades_domesticas
31a2f42a87890f87d77daebdfabc182e,1700.0,26250.0,brinquedos
39af1cd37608a2db10b81fd2350ce047,533.0,5760.0,pet_shop
15a9e834e89eab39d973492882c658d6,949.0,15600.0,cama_mesa_banho
1fd5b8526b883f92d22dc09cda3031e3,350.0,25200.0,cama_mesa_banho
822c9ab05e9b8114704a5b2cd8639585,520.0,5304.0,perfumaria
bd9fca6bf4bdcbf4094d7bc11415dfe5,4683.0,28710.0,eletroportateis
9bda44a359c6f3c4a011c470eaa1708c,500.0,4096.0,perfumaria
a4c27cf9767fe2b589251c764b891eda,368.0,5940.0,perfumaria
902a8b8bb0768e8562edc2d903337812,750.0,15400.0,bebes
40c19ad8081c5efe90d93d945287adb8,150.0,2464.0,perfumaria
694f7daacd749d7bde487e0f9675c5b8,850.0,6750.0,malas_acessorios
c702ae743958a81cd230189d4e72674c,183.0,4508.0,informatica_acessorios
6e1b14d3cbb5fb3a2c00351007127dfd,1625.0,33792.0,cool_stuff
643a66b1dc5dad3de6cb5a41549e72f1,300.0,4536.0,casa_construcao
2944c269bc95271a46f4c63f07149b0a,275.0,3328.0,cool_stuff
962a6951154f98f2c8e9a5b8b2bcf4a9,2550.0,31500.0,moveis_decoracao
1a264b7839c199ba4df21d5284492650,250.0,2772.0,automotivo
d1ff1a1223a2739d17005c9f4c4a40b6,10100.0,56980.0,papelaria
6fd08d44046ab994b96ff38ad6fcfba1,500.0,12167.0,bebes
7c197490eb450e4ef0453e2ac0af9f30,900.0,6750.0,informatica_acessorios
5d0163a1864ccff91f6949a1b03a37ae,8450.0,24624.0,utilidades_domesticas
531db530c03405e0e34470594e53b7dc,250.0,15625.0,esporte_lazer
79e15231b726878193713bdd2c293448,932.0,11592.0,esporte_lazer
d2f2c2b94c6ac44ece0bd0dd202c7939,1050.0,12288.0,moveis_decoracao
431dc11c26a67c6a49e81cee84f35b28,600.0,3888.0,consoles_games
0820af09ddc75b84841b1fab4da4be9b,100.0,1872.0,eletrodomesticos
8173ca41cdb176462f9ae79821a48404,150.0,4000.0,esporte_lazer
8f79800a347de2da5104a414bc791a0b,400.0,9000.0,ferramentas_jardim
77922dd87928c2cf9225946dac2a27a7,650.0,15625.0,moveis_decoracao
ec72556b5da399d24fe06338e816a9ac,233.0,3300.0,papelaria
7b32b1b87594b60dced8abb4531d2986,350.0,1056.0,telefonia
c7079d23bead81759eb7c670b96728bc,600.0,10800.0,esporte_lazer
83b92639fffd1d55c9e04c77c86d8d2c,280.0,4200.0,informatica_acessorios
d696750e550fd0f733979dd7e5dff921,950.0,3445.0,utilidades_domesticas
cea7edf64d9e93fbf6b89cc3ba537cd9,25000.0,64000.0,ferramentas_jardim
54d04fc6ad1839346b6fe2c94687fd74,300.0,5780.0,esporte_lazer
56a5da29b4975931b470aa9d61ced8d3,200.0,2040.0,automotivo
e4e9fa024c5f014419b395452a41987c,3450.0,92400.0,esporte_lazer
b61ca163d698bd09698b6876a3e945e6,450.0,4000.0,utilidades_domesticas
9d395a6bc9dbad2dfe60c8c92d8df397,850.0,8349.0,moveis_decoracao
980f472a1354c8366960f7c4528c470e,350.0,2964.0,beleza_saude
99d649a55b3bbffa301adbe2e0661d41,150.0,1496.0,telefonia
d4f91ac96799dc3d9221293e29892e30,700.0,8575.0,brinquedos
cc5447118c174dcc6456c84ccb29e6f7,550.0,4446.0,perfumaria
a8e9f87b1e5eb60206b63ff80c5ecadc,700.0,1320.0,eletrodomesticos
601a360bd2a916ecef0e88de72a6531a,1600.0,15750.0,cool_stuff
af56e0203193f066ed64cbbbbf95ae6a,750.0,4375.0,esporte_lazer
1b981d76f4ec023c49b13412f503f1c2,300.0,8349.0,bebes
eba7488e1c67729f045ab43fac426f2e,610.0,4928.0,perfumaria
978859c6048ded0fa8bf3b9ea8236387,350.0,2640.0,utilidades_domesticas
37c0cfb5f2381b6130c1ddaa5df146ae,1200.0,16864.0,brinquedos
8f0877b2fd784f6948e606be7f04744c,700.0,27000.0,utilidades_domesticas
0105b5323d24fc655f73052694dbbb3a,2839.0,5472.0,pc_gamer
7567d226ff0be3edcfca0124da0ca3f5,100.0,2400.0,papelaria
f9be8e0e5acd947d8f49dbc390b9ab20,2400.0,23625.0,cama_mesa_banho
53c61580d8e5c4941a358ee0335c1d5c,210.0,2625.0,construcao_ferramentas_jardim
3f1a741cf5591384428c1cbb0ef07ec0,150.0,10560.0,beleza_saude
e27c4dd075a521097a085bced0631ce7,9750.0,37260.0,moveis_sala
db56f6d2b04c89eae4daba188842fd7b,12450.0,57000.0,malas_acessorios
52e9413ed0d3e64b796aac2bc2291d50,200.0,1870.0,esporte_lazer
79b34bfd104ba0110090a32b86572944,1050.0,27000.0,papelaria
eeb140d5f26a24f9920969845deb6b4b,600.0,2304.0,utilidades_domesticas
10b930e4c15b5f8e6b7c8c7e17ac776b,450.0,4275.0,consoles_games
154e7e31ebfa092203795c972e5804a6,100.0,4500.0,beleza_saude
4d339d073c4590d9a44b8fb0e43a61ac,50.0,2816.0,informatica_acessorios
f1d4ce8c6dd66c47bbaa8c6781c2a923,4950.0,16000.0,bebes
64051126507bdb875c1baf5b3b5a9a98,540.0,2380.0,informatica_acessorios
719d571299707561c34ba04ab867b32a,434.0,5760.0,beleza_saude
48465725d322101bdadd1d1a5acd8480,150.0,4800.0,fashion_bolsas_e_acessorios
20a8603c265d777e25da064113d556f5,475.0,3332.0,telefonia
e1ecd7384e97b1ca3f7b1601c78728c9,500.0,91125.0,utilidades_domesticas
c5fb785eb88d9246c4a9b3e7d47632b5,300.0,5600.0,informatica_acessorios
49949e69181c88f76527f613550ca6f6,500.0,2304.0,utilidades_domesticas
52e5fdcb5e51164483d584c75bd3a478,150.0,2432.0,telefonia
0eb5e2c967974b4a88f060ae6610788e,1600.0,43560.0,pet_shop
f83c9874b5b5044ea58fef1be68c1ea8,5200.0,9954.0,cool_stuff
19c91ef95d509ea33eda93495c4d3481,700.0,5700.0,beleza_saude
90ef6790cfc145cf45f9c476d1f47af0,6100.0,34800.0,papelaria
36f78198534cccd08c53c29b56e82d55,150.0,1056.0,beleza_saude
252dc1fbd22786a5305623453f8eaf8b,100.0,4368.0,beleza_saude
b58894ae62ca975959eb3a8d4c8f4f92,4200.0,108000.0,brinquedos
086351823300e0339f6955b27998c186,3305.0,35100.0,cama_mesa_banho
ec242882027ee23182f0e790e4117128,1400.0,23625.0,cama_mesa_banho
f4d2144023a238288d36db2840a37ea0,486.0,12852.0,informatica_acessorios
b6c312bb8b2e0c3ab0a23d207802f82f,5967.0,94128.0,cama_mesa_banho
0d90fced28b749fa0468818d98cb8212,983.0,33005.0,beleza_saude
f4387cd405b21509803344d044ac2c3c,350.0,1936.0,relogios_presentes
aa0756c28665669298ad1d32c064619e,1050.0,5120.0,casa_construcao
f6584475ef4b8710cec93be723766326,527.0,3744.0,beleza_saude
83d199d296c44101c8c3b5c9c0cce9ea,500.0,2268.0,brinquedos
d245838e3d0b2b51d751ccdc98885a8e,50.0,4500.0,beleza_saude
2ccd049c8e7ea210e079a1aa8ad92477,6900.0,56980.0,papelaria
c0603988d17e4588dfce0f7f01978557,400.0,10764.0,cama_mesa_banho
013298e0648d412de0d65690045493bc,350.0,4624.0,perfumaria
69523f67543ff9ea6b1a15858fb59b3b,200.0,352.0,relogios_presentes
a04087ab6a96ffa041f8a2701a72b616,13700.0,71550.0,pcs
40c9f84a8919516ca9b0d6a9f5ad27f4,100.0,1280.0,fashion_bolsas_e_acessorios
8ccda06566781fb3616d798bfe2fa783,433.0,4335.0,beleza_saude
ede062bcd13ef64b5cc87369e4edaf62,250.0,1200.0,beleza_saude
dd4c3b4ab7e001aaf385ea2e68952030,450.0,4200.0,bebes
3a53c1796dd7e4050fdfd2f5d4c90f70,6350.0,38080.0,pet_shop
2c82351074f92b0f7225437cea2b47c6,1150.0,17424.0,moveis_decoracao
99ad29366bb604be21e29faa41057d34,800.0,10416.0,informatica_acessorios
d4a3ae5a2378f3e732a6d3ba73cc22e4,571.0,12000.0,informatica_acessorios
a78e2e8f49106bb2123fe7541fa86640,250.0,816.0,telefonia
3f0376e782caf27ef19342d8e5c7e6f5,150.0,3872.0,eletronicos
323c53e2d6f8bace877b0df931ab58f9,1300.0,6400.0,cama_mesa_banho
3b402e910ac3b3271958456b36a7c7ac,300.0,2116.0,bebes
6803077179d24889430188e03fafd31a,100.0,3312.0,eletronicos
9ac3f8f66132539cb797c44296f1fa27,2000.0,17400.0,papelaria
ca7a479258a82d50745a75fc9a916475,1775.0,36456.0,automotivo
eb6511e81e85ff51547765cbc892f094,233.0,2142.0,construcao_ferramentas_construcao
d2f1cd931c7b76fefa93547cc1b4881b,850.0,2200.0,moveis_decoracao
7f4e034245e45549110139d1de248f83,600.0,3380.0,bebes
88dd63919fc9ab693803578a04a20209,217.0,3136.0,informatica_acessorios
d37c7b44350fea9327f32f3e603f682b,900.0,2400.0,moveis_decoracao
08bc541b873d8c1ecd4e6bdd1d287c97,500.0,880.0,automotivo
c862d801c5bf9b08e1bde0e3801199ed,1100.0,12480.0,automotivo
e672fbe634ad07cce9d85f412becb2c0,1400.0,15750.0,cool_stuff
3abefa3ab32440bb6f5937c65c6652f8,127.0,2688.0,perfumaria
e84997d75938765ef99930f908ceedf4,1900.0,21168.0,papelaria
3a8023f6ae79b6b7da36d630f2ee1658,8200.0,49280.0,bebes
ec96b7b4e1401281edb9465d0d689cae,1200.0,4784.0,alimentos_bebidas
8d1cfc0463b545928bfb4e589e017bd4,175.0,3230.0,market_place
87285b34884572647811a353c7ac498a,500.0,1976.0,utilidades_domesticas
9163c7e81fd68452472912c4cde810aa,300.0,1600.0,instrumentos_musicais
78efe838c04bbc568be034082200ac20,2500.0,12000.0,moveis_decoracao
31c1d1dfbb4b2730140b8bd9248bcd58,200.0,600.0,cama_mesa_banho
0cf3ab3383c2ae6f5750e5847c749e22,700.0,15625.0,informatica_acessorios
16ed6a6e3fce23b741650437fe58d65b,750.0,18375.0,utilidades_domesticas
7bdb28a55646012fb3348058d629d9bc,2750.0,21012.0,instrumentos_musicais
9d6580f17a0cba74324ce82874fbbe13,8100.0,15625.0,telefonia
588ec31c89dea5de5dc87e15790df3f4,6650.0,40000.0,cama_mesa_banho
9f7b48e2d4e4d7375f71a10791faa1b8,2050.0,20000.0,cama_mesa_banho
1ebd1450a2b8d51ffda696956426024a,300.0,1638.0,cama_mesa_banho
ceb25e5f3be12c14a1c69bd9e9e0f67f,318.0,7866.0,brinquedos
fef0dd8c53552d0f784b7cc5375a3ffe,600.0,352.0,automotivo
077599a82ee54960bc4f4c941b0d1359,1600.0,2880.0,beleza_saude
32aeecc02aa5adcb7f75155a80a47836,2152.0,13104.0,esporte_lazer
a695ab8413ea83619cde9b18292d6aa1,1700.0,3703.0,moveis_decoracao
96d1c06692244e2fed6e1f9aa9552770,625.0,52500.0,cama_mesa_banho
bd66403f5f11696c897a825d5235697f,274.0,3240.0,esporte_lazer
a848f5d152bc4b1ed01d9d231f15cdca,300.0,352.0,relogios_presentes
9cb42a0117f7a4098d69936a6e772481,100.0,528.0,telefonia
97017430754804328eb9597b7f85da03,300.0,816.0,telefonia
7b5d8be0e04080e4c8ee6a7ec2f1f597,650.0,14000.0,moveis_decoracao
f27aff266ad97e75d4a24c893b2c311e,8850.0,51975.0,eletrodomesticos_2
9d8a0e115e802d845b4ce1eb794d1260,150.0,3000.0,esporte_lazer
f22c9d6ce2431ff939aad39e026cc7ef,2600.0,15732.0,automotivo
bde643c31f72e37dd1aac0c43e130ddc,2150.0,9261.0,telefonia_fixa
f23c48d81cd6a0c87f5c3b14aac68371,900.0,14400.0,beleza_saude
4e04b7c4ec31cc8172cf3e5b863d34d0,200.0,1760.0,esporte_lazer
50627d7c3dd43902d64134574befe12f,300.0,704.0,informatica_acessorios
ff5d7f21d255435967dfbe72b5dcdb57,167.0,867.0,telefonia
74e47bd907dc11882c23f4c4ce14031f,350.0,6000.0,informatica_acessorios
87cb507e0daa37bbf34956fd59eba832,250.0,352.0,relogios_presentes
ab8ba49579d5b0173f85517ce22968c6,414.0,6210.0,perfumaria
fe75529a267b76ac6e96f0c322a899a4,304.0,4500.0,beleza_saude
7d78cbee891d98c76028e3008a230712,400.0,5625.0,brinquedos
6addacff5b9a648cf0760f3d943b99b0,250.0,880.0,informatica_acessorios
ed71a85647afea9562cd2a14b1ac8622,200.0,1200.0,telefonia
b45b5b25c6655d824ed7ffc8fa65688c,360.0,1452.0,telefonia
01a2ad2b54cd734f78cb817da7752d8b,430.0,3192.0,perfumaria
8d29622ad4b816113fa721f21af4f667,4200.0,6000.0,beleza_saude
5cb96c51c55f57503465e4d2558dc053,300.0,2310.0,esporte_lazer
f422d0d9f8b5f7c27289382b14b61248,1800.0,15960.0,brinquedos
07c055536ebf10dfbb6c6db6dbfc36e5,600.0,1800.0,moveis_decoracao
5ed9eaf534f6936b51d0b6c5e4d5c2e9,600.0,8400.0,cool_stuff
5c2bb11cf2149bd4d9fffcc1246458c3,2283.0,33075.0,papelaria
656e0eca68dcecf6a31b8ececfabe3e8,173.0,2808.0,informatica_acessorios
2a15783d3cb601f8d9a6a86806b037b3,600.0,6270.0,bebes
15ae68f4be12b1e7037da33a1ef9753a,7600.0,60000.0,casa_conforto
af8533a77adce26dca87480c4c5c9af4,550.0,2737.0,cool_stuff
0f96cb6fd0ba832f2d7a21d13b251526,2200.0,8100.0,informatica_acessorios
d309288ee9ab5d3d3326efb574f9b555,150.0,2250.0,beleza_saude
fdbfd4cec6db6e89f22d9aa2c4839eed,20050.0,75625.0,casa_construcao
81a3f1e46ec16acb4800a5002b014438,550.0,1760.0,perfumaria
94a75895c8f08d597e9a2d9447170fd4,11500.0,64000.0,papelaria
10d9c039b5dcb3b2a4a4fd507fd187a0,900.0,12500.0,cama_mesa_banho
2028bf1b01cafb2d2b1901fca4083222,250.0,3360.0,perfumaria
7518c51f502ca391864ea9b073e634d6,200.0,1680.0,beleza_saude
5554c5718f820a868853dbc5ca859b3b,3100.0,3971.0,esporte_lazer
3225c54bb2785c33f49f50398fcdb88c,269.0,2431.0,relogios_presentes
941fede5c398c3c84cac6e6c832c2b11,3000.0,10000.0,utilidades_domesticas
4613efcec95c18902f5e8b117df56188,666.0,4860.0,cama_mesa_banho
d8de812ed5d981fc6a3984f4caa2aa05,525.0,9280.0,esporte_lazer
a35a59bff183b90417bbc511e1d82115,500.0,1936.0,papelaria
7c1bd920dbdf22470b68bde975dd3ccf,200.0,3960.0,beleza_saude
c89bd65c6473672b9808b1d1d4df79f9,400.0,6555.0,relogios_presentes
e5eadf9be70a4a9fa514019542fc330a,1200.0,21000.0,eletrodomesticos
9e261f5543c32312afa68843fabcc119,4600.0,34776.0,pet_shop
63085bb4366ded27bcb63cbb59b4103a,13100.0,78584.0,bebes
2a217b8a9a09c938d8db704d99d7f053,3150.0,33930.0,brinquedos
249360ba4e41990fed4dd4398fd1893a,200.0,1056.0,bebes
ff7fccf8513f360157f0660fe51d1d88,1500.0,17920.0,esporte_lazer
6c81db10f914c4d032b14fa93aa0a818,150.0,4096.0,fashion_bolsas_e_acessorios
dc66bd48cefb7c7c6ad6684a305b6bf7,13050.0,88000.0,cama_mesa_banho
1c9b5793de6c3d9117b6218552c87a8f,50.0,880.0,perfumaria
ace1e48f1eaabcd539235e93e361133b,400.0,2125.0,moveis_decoracao
de80c37c338574091896b7fdc81dc376,333.0,4335.0,beleza_saude
5bd6493a2d5a384987386f2696bae33d,150.0,836.0,telefonia
09c2dde20d43a2b79ec17fa25a5ad6b6,1500.0,49500.0,pet_shop
2604055d4992311bc72b115b6d5adda9,1600.0,40000.0,esporte_lazer
7c0ff36de8af6f43eabd036729ff64a1,100.0,640.0,relogios_presentes
12e479f1c2c0417147a3e36302485e30,400.0,2304.0,relogios_presentes
57f2bc497c1a3ebe41ba7a06d78ed159,250.0,640.0,relogios_presentes
d2e8130fbec52f5dac0571ea1993f28a,525.0,4048.0,informatica_acessorios
1a758361b1c10b3ffe3d3373332de319,175.0,2210.0,esporte_lazer
6f2d7833b8f0a094571ebddebdc6623a,350.0,884.0,telefonia
fadc89c2a60ff96b18827644074dfd70,1800.0,27000.0,utilidades_domesticas
72a137b85d5a1d82cde242493f118f43,600.0,12960.0,consoles_games
483691880798b6f0f657c203494cfe3a,1050.0,4500.0,utilidades_domesticas
82495477af19e76ed4b080e66298f2bc,900.0,28842.0,brinquedos
4821fcfd5ac4f89ee295f3ac1f20c7a3,2900.0,4992.0,utilidades_domesticas
0f0c4960b05d6145bbb4b348423503ef,1700.0,4160.0,eletronicos
293ee8ac0a45f559cdeba37b938fdb66,8550.0,51200.0,cama_mesa_banho
5bf57bdef224b9486b45ebba37ec6191,1300.0,7448.0,cama_mesa_banho
2b0fac480ecacabf93bee47ad17c0b0c,900.0,10080.0,brinquedos
0bed2811f66d80c67e51d3d9a5127233,100.0,864.0,telefonia
ac20a9614b6db9e7289b85c4f4b6216a,1250.0,19760.0,eletrodomesticos
d41a23bd2bc3ec10cfffc66c0611a290,1000.0,10000.0,moveis_decoracao
4886ee6eaf4ab72e0e91ed0c42815f49,1950.0,4800.0,cama_mesa_banho
2f13d1dc8b4e1d9d8027be50339546a9,2650.0,27000.0,moveis_decoracao
9565229244e9341fb8c8069879cf73cd,1700.0,7616.0,cama_mesa_banho
bea920589ef5e1949b4627e0574b877b,200.0,4800.0,utilidades_domesticas
f97194491a605b1d0e50d631e443cb5a,1300.0,33635.0,esporte_lazer
b48d3e49914549b781c0b59f819b398e,1200.0,8000.0,beleza_saude
71f0bc096460c175e49cb3826bc8761a,5700.0,12000.0,moveis_decoracao
ec2d43cc59763ec91694573b31f1c29a,800.0,8000.0,cama_mesa_banho
e9eebb8e8ba0fadb9020f8ba1c003b48,541.0,5040.0,perfumaria
b72a8fd99d59007948419121f2a5056e,425.0,1900.0,automotivo
b37b72d5a56f887725c2862184b8cab8,150.0,836.0,telefonia
0bff7ada15fd3840490f79b2612db33b,1775.0,18876.0,papelaria
557313563f418e18cc4a19159774cecd,600.0,28000.0,cama_mesa_banho
6994675fdff4377e6e1b738094977cf4,6900.0,6912.0,utilidades_domesticas
61b5c300f3e56ac6bda4cb54de396f9b,200.0,900.0,telefonia
e090b9bd2ef7d60d3b0ee3399c79ee3d,1217.0,14850.0,informatica_acessorios
6c40c98da8f33daca57f0e9b78eae09d,2900.0,55350.0,brinquedos
2e0a8fea09b84a86e1fef3fcdf244668,7750.0,36608.0,esporte_lazer
fb19ac22e32dfecea21afbdde4b97b5f,100.0,3328.0,telefonia
65bfaa2fff2cfb55a0b7a466549e6758,2000.0,5760.0,beleza_saude
394ccaadf8429703362e1796dccbf4d9,1400.0,4800.0,alimentos
98c0c93d863d3da23549a04d45033e06,17950.0,87808.0,utilidades_domesticas
09b0d15a8cc9a84e7af7e0225f67dc45,1400.0,8000.0,moveis_decoracao
ac1789e492dcd698c5c10b97a671243a,300.0,18375.0,moveis_decoracao
d239ed6ed6dabbcbfd8a3b776e1ca50c,30000.0,216000.0,utilidades_domesticas
a0a6ba377d74146f38d2de3fca3817ae,9350.0,56000.0,utilidades_domesticas
c1ad8ac66c91ad301cefc322ba2adf31,757.0,3990.0,relogios_presentes
42a2bd596fda1baef5719cb74f73030c,1300.0,3080.0,cama_mesa_banho
aa8bc5595ba5d066c744e14995402cdd,333.0,3640.0,perfumaria
43f911ac50adc19a96cd523ade4e7cca,1617.0,5130.0,beleza_saude
1aa2ed670a95e9f475723707a7c3f386,1000.0,6612.0,cama_mesa_banho
5cca824e6a0eebe738c8a6381d0d9349,200.0,6992.0,informatica_acessorios
18e2f2853af64a5c039fb829e8609da1,600.0,1936.0,relogios_presentes
e493c5e2a707b9eb0f6d01041c86856e,5550.0,12000.0,utilidades_domesticas
